ID,NAME_EN,NAME_ZH
804.24,"Multiple fractures involving skull or face with other bones, closed with subarachnoid, subdural, and extradural hemorrhag, with prolonged(more than 24 hours) loss of consciousness and return to pre-existing conscious level",侵及顱骨或顏面骨併其他骨之多處閉鎖性骨折伴有蜘蛛膜下、硬腦膜下及硬腦膜外出血，合併長期(24小時以上)意識喪失，同時神智回復到先前意識水準
804.25,"Multiple fractures involving skull or face with other bones, closed with subarachnoid, subdural, and extradural hemorrhage, with prolonged(more than 24 hours) loss of consciousness, without return to pre-existing conscious level",侵及顱骨或顏面骨併其他骨之多處閉鎖性骨折伴有蜘蛛膜下、硬腦膜下及硬腦膜外出血，合併長期(24小時以上)意識喪失，神智未回復到先前意識水準
804.26,"Multiple fractures involving skull or face with other bones, closed with subarachnoid, subdural, and extradural hemorrhage, with loss of consciousness of unspecified duration",侵及顱骨或顏面骨併其他骨之多處閉鎖性骨折伴有蜘蛛膜下、硬腦膜下及硬腦膜外出血，合併意識喪失但未明示時間
804.29,"Multiple fractures involving skull or face with other bones, closed with subarachnoid, subdural, and extradural hemorrhage, with concussion, unspecified",侵及顱骨或顏面骨併其他骨之多處閉鎖性骨折伴有蜘蛛膜下、硬腦膜下及硬腦膜外出血，合併腦震盪
804.30,"Multiple fractures involving skull or face with other bones, closed with other and unspecified intracranial hemorrhage, unspecified state of consciousness",侵及顱骨或顏面骨併其他骨之多處閉鎖性骨折伴有其他顱內出血，未明示意識狀態
804.31,"Multiple fractures involving skull or face with other bones, closed with other and unspecified intracranial hemorrhage, with no loss of consciousness",侵及顱骨或顏面骨併其他骨之多處閉鎖性骨折伴有其他顱內出血，合併無意識喪失
804.32,"Multiple fractures involving skull or face with other bones, closed with other and unspecified intracranial hemorrhage, with brief(less than one hour) loss of consciousness",侵及顱骨或顏面骨併其他骨之多處閉鎖性骨折伴有其他顱內出血，合併暫時性(1小時以內)意識喪失
804.33,"Multiple fractures involving skull or face with other bones, closed with other and unspecified intracranial hemorrhage, with moderate(1-24 hours) loss of consciousness and return to pre-existing conscious level",侵及顱骨或顏面骨併其他骨之多處閉鎖性骨折伴有其他顱內出血，合併中度(1～24小時)意識喪失
804.34,"Multiple fractures involving skull or face with other bones, closed with other and unspecified intracranial hemorrhage, with prolonged(more than 24 hours) loss of consciousness and return to pre-existing conscious level",侵及顱骨或顏面骨併其他骨之多處閉鎖性骨折伴有其他顱內出血，合併長期(24小時以上)意識喪失，同時神智回復到先前意識水準
804.35,"Multiple fractures involving skull or face with other bones, closed with other and unspecified intracranial hemorrhage, with prolonged(more than 24 hours) loss of consciousness, without return to pre-existing conscious level",侵及顱骨或顏面骨併其他骨之多處閉鎖性骨折伴有其他顱內出血，合併長期(24小時以上)意識喪失，神智未回復到先前意識水準
804.36,"Multiple fractures involving skull or face with other bones, closed with other and unspecifiedintracranial hemorrhage, with loss of consciousness of unspecified duration",侵及顱骨或顏面骨併其他骨之多處閉鎖性骨折伴有其他顱內出血，合併意識喪失但未明示時間
804.39,"Multiple fractures involving skull or face with other bones, closed with other and unspecified intracranial hemorrhage, with concussion, unspecified",侵及顱骨或顏面骨併其他骨之多處閉鎖性骨折伴有其他顱內出血，合併腦震盪
804.40,"Multiple fractures involving skull or face with other bones, closed with intracranial injury of other and unspecified nature, unspecified state of consciousness",侵及顱骨或顏面骨併其他骨之多處閉鎖性骨折伴有其他顱內損傷，未明示意識狀態
804.41,"Multiple fractures involving skull or face with other bones, closed with intracranial injury of other and unspecified nature, with no loss consciousness",侵及顱骨或顏面骨併其他骨之多處閉鎖性骨折伴有其他顱內損傷，合併無意識喪失
804.42,"Multiple fractures involving skull or face with other bones, closed with intracranial injury of other and unspecified nature, with brief(less than one hour) loss of consciousness",侵及顱骨或顏面骨併其他骨之多處閉鎖性骨折伴有其他顱內損傷，合併暫時性(1小時以內)意識喪失
804.43,"Multiple fractures involving skull or face with other bones, closed with intracranial injury of other and unspecified nature, with moderate(1-24 hours) loss of consciousness and return to pre-existing conscious level",侵及顱骨或顏面骨併其他骨之多處閉鎖性骨折伴有其他顱內損傷，合併中度(1～24小時)意識喪失
804.44,"Multiple fractures involving skull or face with other bones, closed with intracranial injury of other and unspecified nature, with prolonged(more than 24 hours) loss of consciousness and return to pre-existing conscious level",侵及顱骨或顏面骨併其他骨之多處閉鎖性骨折伴有其他顱內損傷，合併長期(24小時以上)意識喪失，同時神智回復到先前意識水準
804.45,"Multiple fractures involving skull or face with other bones, closed with intracranial injury of other and unspecified nature, with prolonged(more than 24 hours) loss of consciousness, without returnto pre-existing conscious level",侵及顱骨或顏面骨併其他骨之多處閉鎖性骨折伴有其他顱內損傷，合併長期(24小時以上)意識喪失，神智未回復到先前意識水準
804.46,"Multiple fractures involving skull or face with other bones, closed with intracranial injury of other and unspecified nature, with loss of consciousness of unspecified duration",侵及顱骨或顏面骨併其他骨之多處閉鎖性骨折伴有其他顱內損傷，合併意識喪失但未明示時間
804.49,"Multiple fractures involving skull or face with other bones, closed with intracranial injury of other and unspecified nature, with concussion, unspecified",侵及顱骨或顏面骨併其他骨之多處閉鎖性骨折伴有其他顱內損傷，合併腦震盪
804.50,"Multiple fractures involving skull or face with other bones, open without mention of intracranial injury, unspecified state of consciousness",侵及顱骨或顏面骨併其他骨之多處開放性骨折未提及顱內損傷，未明示意識狀態
804.51,"Multiple fractures involving skull or face with other bones, open without mention of intracranial injury, with no loss consciousness",侵及顱骨或顏面骨併其他骨之多處開放性骨折未提及顱內損傷，合併無意識喪失
804.52,"Multiple fractures involving skull or face with other bones, open without mention of intracranial injury, with brief(less than one hour) loss of consciousness",侵及顱骨或顏面骨併其他骨之多處開放性骨折未提及顱內損傷，合併暫時性(1小時以內)意識喪失
804.53,"Multiple fractures involving skull or face with other bones, open without mention of intracranial injury, with moderate(1-24 hours) loss of consciousness and return to pre-existing conscious level",侵及顱骨或顏面骨併其他骨之多處開放性骨折未提及顱內損傷，合併中度(1～24小時)意識喪失
804.54,"Multiple fractures involving skull or face with other bones, open without mention of intracranial injury, with prolonged(more than 24 hours) loss of consciousness and return to pre-existing conscious level",侵及顱骨或顏面骨併其他骨之多處開放性骨折未提及顱內損傷，合併長期(24小時以上)意識喪失，同時神智回復意識到先前意識水準
804.55,"Multiple fractures involving skull or face with other bones, open without mention of intracranial injury, with prolonged(more than 24 hours) loss of consciousness, without return to pre-existing conscious level",侵及顱骨或顏面骨併其他骨之多處開放性骨折未提及顱內損傷，合併長期(24小時以上)喪失意識，神智未回復到先前意識水準
804.56,"Multiple fractures involving skull or face with other bones, open without mention of intracranial injury, with loss of consciousness of unspecified duration",侵及顱骨或顏面骨併其他骨之多處開放性骨折未提及顱內損傷，合併意識喪失但未明示時間
804.59,"Multiple fractures involving skull or face with other bones, open without mention of intracranial injury, with concussion, unspecified",侵及顱骨或顏面骨併其他骨之多處開放性骨折未提及顱內損傷，合併腦震盪
804.60,"Multiple fractures involving skull or face with other bones, open with cerebral laceration and contusion, unspecified state of consciousness",侵及顱骨或顏面併其他骨骨之多處開放性骨折伴有腦撕裂傷及挫傷，未明示意識狀態
804.61,"Multiple fractures involving skull or face with other bones, open with cerebral laceration and contusion, with no loss consciousness",侵及顱骨或顏面骨併其他骨之多處開放性骨折伴有腦撕裂傷及挫傷，合併無意識喪失
